,0
1213,Өртсөндірушілер кегенде екі қабатты жатақхананың бірінші қабатының түгелдей өртеніп жатқаны анықталды.
1214,600-ге жуық адам эвакуацияланды. Оның ішінде 180 бала бар.
1215,25 жастағы жігіт сүйіктісімен ұрсысып қалғаннан кейін өзін өртеген болатын.
1216,Зардап шеккендер жоқ. Ал автомашина түгелдей отқа оранған.
1217,Семейде такси жүргізушісі автокөлігі өртеніп жатқан адамға көмектесу үшін тоқтаған.
1218,Павлодардағы Сәтбаев пен Толстой көшелерінің қиылысында шағын автобус өртенді.
1219,"Куәгерлер өртеніп жатқан вагонды видеоға түсіріп, шағымдарын айтыпты."
1220,ҚР Бас прокуратурасы Ерлан Бектібаевтың осыған дейін сотталғанын және Таразда болған оқиғаның мән-жайын хабарлады.
1221,Алайда ол асылып қалғаннан кейін өртенген әйелінің өлмегендігі анықталып отыр.
1222,Өртеу алдында ол қалыптасқан жағдайға полиция қызметкерінің кінәлі екенін хабарлаған.
1223,Өрттің аумағы 300 шаршы метр.
1224,"Бутик толықтай жанып кетті. Сонымен қатар, оның маңында тұрған ғимарат бүлінді."
1225,Оқиға орнында жеті техника мен 39 адам жұмыс істеп жатыр.
1226,Өртті сөндіруге 23 техника мен 72 адам жұмылдырылды.
1227,"Алдын ала мәлімет бойынша, өрттің ауданы - 1000 шаршы метр."
1228,Жүк көлігінің Ақтау - Форт-Шевченко тас жолының 38-шақырымында түгі қалмай жанып кеткені белгілі.
1229,"Куәгерлердің айтуынша, жүк көлігі азық-түлік пен киім тасымалдаған."
1230,Ақтаудағы 4-ықшамауданында болған төтенше оқиға кезінде газ баллоны жарылмаған болып шықты.
